user_id	item_id	time
756	1110	1
1763	204	1
1797	539	1
1276	7172	1
1347	117	1
258	4135	1
1725	191	1
234	222	1
1629	220	1
1341	6507	1
1867	2618	1
1635	11057	1
331	212	1
998	10057	1
96	142	1
1492	1518	1
790	203	1
401	376	1
710	3252	1
1220	356	1
1504	1551	1
662	132	1
1243	3398	1
679	250	1
1836	240	1
1316	12001	1
691	259	1
1779	517	1
170	3128	1
758	196	1
844	315	1
46	1202	1
1155	2641	1
234	198	1
450	1132	1
1433	306	1
1059	8	1
1611	143	1
1165	11191	1
366	538	1
150	2897	1
442	6025	1
910	9558	1
1528	2337	1
935	2344	1
209	777	1
302	1488	1
279	4411	1
462	173	1
1855	511	1
821	852	1
821	713	1
1056	1641	1
1858	245	1
213	3666	1
176	452	1
506	6490	1
901	757	1
1178	388	1
918	8978	1
1041	6708	1
1379	2873	1
510	751	1
389	1115	1
970	1557	1
517	5153	1
1872	15254	1
1858	1534	1
1610	80	1
487	288	1
1585	193	1
1250	7570	1
857	3979	1
1383	221	1
1313	106	1
1719	3044	1
826	879	1
158	994	1
1015	10140	1
559	302	1
1337	148	1
97	1334	1
981	579	1
1202	11392	1
938	9700	1
555	94	1
1376	1627	1
560	747	1
467	6180	1
1819	534	1
935	535	1
720	17	1
348	2560	1
1776	14748	1
730	1144	1
1652	137	1
538	5752	1
429	2222	1
11	396	1
235	31	1
339	4998	1
528	117	1
1136	2390	1
1240	120	1
1129	99	1
1711	83	1
1199	7137	1
1132	999	1
322	755	1
856	4142	1
643	3163	1
344	5060	1
1005	385	1
1874	5906	1
40	1137	1
22	335	1
14	496	1
348	5107	1
922	343	1
1820	365	1
1414	310	1
1572	2508	1
1744	14558	1
1204	337	1
975	209	1
1609	818	1
306	31	1
77	1840	1
1688	2669	1
486	2853	1
1597	229	1
267	315	1
310	1196	1
308	825	1
573	1342	1
1696	1694	1
1663	274	1
325	602	1
207	301	1
1860	15207	1
1123	4249	1
1562	343	1
308	4684	1
1725	14425	1
599	468	1
1526	188	1
113	2484	1
1661	1934	1
1356	4	1
1678	567	1
951	718	1
1714	1578	1
911	579	1
123	2617	1
442	5652	1
1318	450	1
1855	204	1
47	916	1
860	5652	1
1409	603	1
1235	31	1
556	201	1
563	6881	1
817	1229	1
1878	2373	1
1081	1132	1
762	6343	1
351	2494	1
944	527	1
1413	12551	1
1293	11907	1
1240	886	1
665	1632	1
76	1807	1
347	253	1
1429	1002	1
1065	196	1
1641	2075	1
938	1261	1
1493	13015	1
1614	1160	1
1078	686	1
36	24	1
1073	5203	1
286	4460	1
425	3427	1
435	5932	1
1543	541	1
15	521	1
648	209	1
377	31	1
1630	1616	1
912	332	1
76	1820	1
630	7569	1
1410	120	1
1307	6441	1
1678	2870	1
2	108	1
924	342	1
398	999	1
406	5601	1
348	161	1
172	3168	1
178	378	1
1437	142	1
1842	874	1
423	5618	1
30	892	1
1367	7527	1
902	962	1
946	477	1
15	518	1
1494	3799	1
1854	1961	1
652	2915	1
1057	2206	1
1129	744	1
988	2011	1
1213	143	1
1031	244	1
1488	13	1
1657	5420	1
1447	365	1
818	2479	1
776	301	1
1701	3166	1
1633	4432	1
899	4	1
151	517	1
1470	210	1
582	83	1
1069	4614	1
475	356	1
1600	13625	1
1070	9843	1
648	268	1
1870	397	1
853	2241	1
1180	143	1
1837	355	1
1729	143	1
1709	714	1
1186	11262	1
885	230	1
1153	757	1
765	1716	1
987	881	1
1032	1584	1
1642	13838	1
1886	138	1
1275	3843	1
395	2334	1
1329	4	1
603	1125	1
1208	1622	1
1029	1185	1
1397	886	1
583	135	1
343	2737	1
239	2851	1
1849	370	1
955	354	1
1301	747	1
1203	307	1
865	5319	1
1489	12979	1
1826	83	1
810	561	1
1588	204	1
576	87	1
125	2635	1
1247	11659	1
387	31	1
1798	941	1
1571	127	1
1078	9602	1
1216	11472	1
502	0	1
1216	4407	1
1870	602	1
1517	112	1
1533	3789	1
357	98	1
1247	376	1
1266	826	1
372	1126	1
1576	112	1
1827	880	1
750	5889	1
464	1175	1
435	5954	1
440	401	1
714	127	1
782	942	1
984	3322	1
1757	4884	1
1395	12484	1
211	385	1
727	3183	1
1347	404	1
318	4779	1
1316	540	1
1351	880	1
1290	1461	1
1003	965	1
408	5630	1
1365	5420	1
634	757	1
1732	541	1
634	385	1
420	782	1
264	888	1
169	3091	1
1474	9229	1
244	112	1
646	824	1
1663	36	1
882	458	1
403	5559	1
826	3045	1
1409	196	1
1011	207	1
610	7387	1
1660	13915	1
1691	1535	1
521	2277	1
615	838	1
320	1103	1
597	7285	1
539	2563	1
65	1605	1
1823	3817	1
1172	824	1
1177	603	1
1798	3178	1
1239	4599	1
1303	2350	1
237	1125	1
72	1740	1
1736	2189	1
1757	192	1
1397	145	1
302	4123	1
1301	1143	1
1047	240	1
1834	210	1
609	822	1
1786	17	1
1237	11597	1
1266	2206	1
1575	589	1
141	968	1
535	6759	1
1007	114	1
730	2708	1
842	1838	1
566	3498	1
355	197	1
1453	135	1
1573	1696	1
317	3090	1
1661	13924	1
1683	14121	1
1744	268	1
658	7755	1
188	3352	1
99	819	1
643	139	1
490	6403	1
735	881	1
1100	2120	1
1374	8712	1
341	565	1
1203	11415	1
988	1108	1
1010	10124	1
426	836	1
95	230	1
213	3673	1
646	418	1
1571	4385	1
1347	1698	1
393	5491	1
23	746	1
1074	10225	1
832	334	1
452	6091	1
1240	1716	1
968	9859	1
1363	999	1
1196	5359	1
1399	11996	1
929	487	1
1097	1662	1
838	201	1
310	2576	1
972	1315	1
1126	2004	1
133	869	1
1615	13699	1
861	1782	1
219	1033	1
1297	8579	1
283	1473	1
1135	2763	1
202	1154	1
922	849	1
1729	826	1
1878	1579	1
634	203	1
2	113	1
374	1099	1
1788	14795	1
865	612	1
1360	1325	1
957	8675	1
336	4957	1
1872	6346	1
483	1892	1
12	443	1
676	7920	1
1713	14341	1
377	348	1
528	1111	1
1505	714	1
990	584	1
1873	874	1
70	1699	1
682	527	1
92	2146	1
1724	5578	1
457	128	1
1887	291	1
355	5150	1
1635	133	1
810	8875	1
1690	1589	1
92	597	1
1446	207	1
1611	700	1
240	3947	1
602	7315	1
1371	12391	1
1168	11230	1
768	572	1
949	1563	1
1222	1932	1
633	7586	1
504	1	1
1241	2396	1
1524	143	1
1762	808	1
1052	3010	1
534	1799	1
1233	288	1
406	563	1
968	2403	1
985	1164	1
807	207	1
547	1026	1
260	808	1
44	1181	1
357	1159	1
920	2962	1
1474	1713	1
1625	1447	1
1377	403	1
282	2426	1
1052	1605	1
1185	1309	1
200	672	1
882	1151	1
196	330	1
1197	356	1
74	1782	1
265	4220	1
299	1024	1
1299	1342	1
874	2806	1
814	740	1
624	334	1
1333	520	1
770	15	1
111	2116	1
1071	775	1
170	3124	1
732	112	1
420	5783	1
787	3863	1
51	210	1
1868	1143	1
1218	1811	1
1824	930	1
309	748	1
652	704	1
333	4918	1
928	1883	1
1607	3813	1
1509	13109	1
1397	7323	1
4	161	1
1687	604	1
144	84	1
1255	143	1
1513	118	1
1592	818	1
1868	87	1
1460	6480	1
1123	5973	1
1241	11633	1
745	7654	1
1619	80	1
1088	10658	1
1023	7565	1
847	9081	1
1850	535	1
202	1616	1
299	1002	1
1681	1190	1
787	761	1
266	192	1
268	386	1
1239	736	1
512	6539	1
1732	3530	1
1302	960	1
1565	881	1
904	9490	1
1531	7277	1
1354	964	1
1141	11072	1
1061	10495	1
7	282	1
791	541	1
19	653	1
1682	2687	1
963	9850	1
1568	4867	1
884	143	1
868	816	1
29	862	1
1822	0	1
1787	535	1
137	193	1
370	120	1
770	12	1
1563	2884	1
525	5776	1
1707	700	1
1503	5977	1
1632	13786	1
1150	295	1
1051	4247	1
1110	3395	1
333	588	1
1658	2353	1
135	2049	1
552	332	1
1767	388	1
897	9454	1
1125	3251	1
1195	826	1
1494	246	1
1219	717	1
126	334	1
1346	8791	1
1066	10556	1
626	4712	1
566	7068	1
158	318	1
1141	1229	1
1091	1716	1
851	9120	1
602	3299	1
1888	15369	1
1111	690	1
341	317	1
978	402	1
1218	143	1
395	5507	1
784	30	1
1780	135	1
126	204	1
384	3891	1
1699	747	1
929	710	1
1402	7323	1
1824	1770	1
669	7841	1
1557	2980	1
1544	1108	1
154	13	1
707	911	1
866	191	1
1071	10577	1
1711	1397	1
623	3899	1
903	516	1
242	3988	1
1212	11448	1
365	405	1
1521	3007	1
1842	4107	1
159	3016	1
96	267	1
76	1813	1
613	7455	1
125	2651	1
455	898	1
1572	563	1
1345	8134	1
1200	1568	1
796	1833	1
1309	365	1
1662	193	1
1415	2344	1
1285	11850	1
80	137	1
1319	12012	1
1786	4289	1
345	5076	1
1063	10540	1
1250	861	1
476	6298	1
894	17	1
1554	390	1
929	195	1
484	191	1
1145	1655	1
1253	4096	1
703	330	1
72	259	1
248	110	1
418	5775	1
1342	195	1
1616	144	1
290	4519	1
1072	535	1
1418	5291	1
1363	1447	1
1122	84	1
787	863	1
1848	813	1
1324	540	1
1452	380	1
1516	225	1
1319	3746	1
607	3608	1
1821	12624	1
861	2226	1
638	826	1
467	4799	1
815	228	1
1303	189	1
1047	3674	1
1076	362	1
1529	10034	1
210	1246	1
764	112	1
789	202	1
1479	9439	1
555	2277	1
0	39	1
32	131	1
226	31	1
1633	13791	1
559	2704	1
381	1796	1
84	1994	1
373	5325	1
667	203	1
961	201	1
1131	998	1
1467	267	1
260	306	1
38	1092	1
929	196	1
1405	137	1
1451	354	1
466	6158	1
1518	516	1
762	2984	1
990	9784	1
1234	11586	1
169	3093	1
644	6912	1
237	641	1
1823	818	1
1802	6593	1
1108	1192	1
1847	728	1
206	2327	1
203	3568	1
199	3521	1
1721	2157	1
1723	8959	1
474	6263	1
510	6513	1
909	202	1
107	976	1
814	293	1
2	21	1
1738	14481	1
519	1043	1
661	1143	1
49	1262	1
1833	199	1
546	1701	1
637	7598	1
188	1702	1
1052	4	1
1389	1564	1
1826	15044	1
868	2799	1
1495	13028	1
1181	1600	1
785	8746	1
965	535	1
208	196	1
1362	144	1
216	13	1
1031	3050	1
87	889	1
1779	605	1
309	195	1
1584	8984	1
415	5420	1
1147	11092	1
535	282	1
999	97	1
896	448	1
1243	9832	1
3	141	1
630	386	1
1573	13479	1
680	7956	1
291	622	1
1618	469	1
1391	736	1
630	338	1
86	2027	1
1197	1545	1
845	127	1
496	104	1
1560	1489	1
65	1593	1
1549	11850	1
821	8939	1
1372	198	1
259	3894	1
742	8359	1
1050	7860	1
1459	12773	1
1577	204	1
1553	517	1
1037	3622	1
1337	338	1
832	700	1
1287	1260	1
368	911	1
623	3808	1
1547	4247	1
1013	597	1
1675	1084	1
734	1397	1
557	6942	1
301	4631	1
319	849	1
1095	2634	1
110	1331	1
976	816	1
1348	2737	1
348	3122	1
1143	849	1
85	700	1
18	16	1
423	1957	1
1537	4	1
1780	10	1
1038	9018	1
1646	37	1
592	1684	1
514	1932	1
792	3679	1
1488	1557	1
1182	4440	1
366	5272	1
756	517	1
1588	191	1
1374	448	1
1101	780	1
1821	151	1
1090	1145	1
872	8245	1
829	9006	1
879	793	1
575	229	1
1857	818	1
722	8234	1
882	9367	1
538	1408	1
1745	4511	1
1012	742	1
471	605	1
892	1111	1
1308	8239	1
561	137	1
1589	13564	1
1868	538	1
575	194	1
1089	87	1
1193	229	1
239	1043	1
1562	351	1
200	3529	1
1051	10411	1
603	7335	1
1449	602	1
633	804	1
1565	40	1
1482	2758	1
1708	115	1
901	708	1
563	7020	1
1245	195	1
792	1532	1
209	768	1
624	296	1
1653	1174	1
1734	1971	1
1208	538	1
1607	13667	1
1435	268	1
1735	7781	1
1588	1655	1
464	191	1
1838	101	1
1399	2056	1
1130	651	1
1191	1526	1
1453	1383	1
1707	340	1
1197	128	1
1288	196	1
1161	765	1
739	8313	1
804	4013	1
466	86	1
1331	194	1
251	3442	1
100	2220	1
1123	10959	1
143	162	1
281	211	1
1695	5124	1
845	1749	1
1725	14418	1
567	7071	1
390	5453	1
104	2324	1
61	1511	1
1022	10182	1
924	527	1
1302	816	1
1591	870	1
1837	400	1
1557	994	1
1410	299	1
1283	3901	1
1854	3462	1
1695	215	1
619	2075	1
642	1188	1
374	2125	1
573	1235	1
1610	454	1
351	193	1
56	1095	1
1364	12367	1
1601	1654	1
325	4849	1
442	6018	1
1561	649	1
1719	39	1
286	4456	1
565	198	1
893	2563	1
1108	112	1
1511	229	1
1093	10691	1
1213	728	1
146	2841	1
147	193	1
1057	4581	1
855	202	1
990	9984	1
510	1405	1
1630	355	1
1598	10783	1
791	606	1
1650	11712	1
376	5343	1
180	1143	1
462	2658	1
557	554	1
222	3750	1
1455	1405	1
1627	24	1
1598	13618	1
729	4053	1
1593	2282	1
37	1047	1
1645	229	1
1590	267	1
354	21	1
1434	354	1
196	818	1
1722	142	1
222	891	1
1169	5248	1
1752	4228	1
1483	1617	1
1565	6651	1
1092	10685	1
623	7529	1
900	198	1
1214	86	1
1591	13570	1
1814	14982	1
1424	1192	1
1361	1756	1
1165	2737	1
388	5430	1
728	202	1
614	7473	1
639	7611	1
1787	112	1
251	157	1
1046	4042	1
1548	13335	1
261	2490	1
908	706	1
480	1288	1
1806	540	1
1116	143	1
1690	2222	1
21	86	1
162	3036	1
1792	14831	1
9	347	1
1756	14639	1
1681	1154	1
1246	137	1
499	441	1
812	615	1
1645	1932	1
1390	4941	1
766	1105	1
245	0	1
664	1042	1
275	4360	1
524	2020	1
26	817	1
1320	1668	1
270	4268	1
1393	12483	1
1432	4140	1
1488	847	1
652	207	1
319	2746	1
1451	3217	1
633	852	1
1089	1822	1
1785	1932	1
1534	1932	1
152	2917	1
346	87	1
1834	144	1
885	385	1
462	202	1
1437	110	1
525	6699	1
1388	9979	1
1638	13818	1
1201	11379	1
1176	253	1
1807	1880	1
1024	2104	1
1268	2008	1
1341	12149	1
1777	8160	1
1091	515	1
1367	376	1
759	8510	1
1069	1367	1
863	964	1
1847	3481	1
690	821	1
521	540	1
918	5365	1
1542	1757	1
1175	11246	1
1461	459	1
547	6873	1
672	602	1
803	8833	1
1045	1143	1
1276	7280	1
735	144	1
521	563	1
1367	3037	1
829	9001	1
208	202	1
1867	15235	1
916	376	1
1141	658	1
1040	337	1
1250	2678	1
1568	128	1
1770	1201	1
980	548	1
1324	740	1
1333	274	1
469	223	1
1639	89	1
1827	31	1
901	207	1
885	388	1
554	2856	1
1472	126	1
175	1178	1
329	1681	1
188	3350	1
516	6600	1
1040	10309	1
543	3267	1
545	2970	1
730	2995	1
1268	2098	1
366	5258	1
1008	2494	1
1351	12243	1
583	1145	1
1220	230	1
1587	332	1
1669	485	1
1064	526	1
848	6313	1
1513	13131	1
32	934	1
292	1171	1
930	3015	1
652	3690	1
259	31	1
658	980	1
1008	2884	1
356	1323	1
138	229	1
834	562	1
1662	2709	1
266	1654	1
1542	7134	1
13	447	1
1414	322	1
538	17	1
1284	11846	1
1508	3889	1
1330	12072	1
1331	89	1
905	4829	1
1126	120	1
1281	405	1
581	326	1
228	356	1
1460	2054	1
1355	12313	1
932	529	1
658	7757	1
1481	1937	1
1475	1142	1
1848	240	1
755	332	1
1314	201	1
54	952	1
1874	8762	1
607	270	1
323	998	1
582	2424	1
1193	3221	1
1740	11404	1
370	538	1
277	298	1
66	1620	1
48	1099	1
286	4463	1
669	2373	1
1327	12051	1
725	8251	1
1214	7282	1
758	173	1
1263	11760	1
676	663	1
283	4430	1
351	215	1
1065	10549	1
1518	128	1
1216	430	1
1798	14870	1
1422	2181	1
387	196	1
25	779	1
525	161	1
1340	12145	1
1278	227	1
956	9807	1
1548	13336	1
145	137	1
1328	1178	1
966	231	1
1297	5873	1
579	7153	1
196	3485	1
1355	12307	1
9	340	1
1625	5004	1
7	262	1
1304	615	1
333	4910	1
434	207	1
874	527	1
1646	3705	1
1672	311	1
342	5036	1
599	3313	1
1375	704	1
511	5553	1
1080	10609	1
812	244	1
1531	5933	1
1669	8770	1
141	567	1
998	80	1
111	1569	1
1094	452	1
1316	11997	1
1809	403	1
546	6061	1
1815	213	1
784	4	1
1851	316	1
841	879	1
1464	2426	1
144	1711	1
1599	82	1
585	7187	1
1511	193	1
421	861	1
377	229	1
1255	2095	1
315	450	1
1195	1662	1
309	4699	1
1791	117	1
1365	911	1
390	309	1
871	17	1
340	5006	1
770	8626	1
590	229	1
1543	8686	1
137	198	1
1673	193	1
75	821	1
1709	2757	1
296	4577	1
178	1535	1
541	623	1
1646	13855	1
336	2456	1
1159	11078	1
1595	115	1
858	725	1
1566	526	1
1486	12957	1
56	1409	1
1228	1994	1
1319	12017	1
1076	10599	1
1634	87	1
1592	240	1
776	6317	1
736	8310	1
1448	1370	1
1504	3142	1
103	2304	1
501	196	1
1752	2075	1
570	3679	1
1724	3595	1
1096	10713	1
237	3924	1
1150	875	1
737	230	1
1608	2070	1
304	2157	1
1253	4128	1
1868	661	1
760	1385	1
548	6902	1
1236	1171	1
941	1568	1
1260	662	1
1374	2678	1
260	1557	1
589	2388	1
470	349	1
1130	1822	1
1498	13037	1
479	1334	1
1539	860	1
839	543	1
821	672	1
506	83	1
1534	101	1
1764	141	1
1669	13986	1
1637	106	1
1618	135	1
1780	376	1
528	3653	1
1128	6078	1
769	353	1
676	7933	1
999	10064	1
1456	883	1
1305	11960	1
57	1443	1
802	5854	1
244	4015	1
345	5075	1
428	1761	1
1063	6691	1
1827	16	1
1087	881	1
1091	207	1
301	4630	1
1595	849	1
463	115	1
1453	563	1
590	209	1
123	829	1
1618	1985	1
1113	2396	1
1191	11290	1
1469	1711	1
1287	118	1
325	704	1
1684	14144	1
1534	267	1
1828	1763	1
1277	356	1
1872	3318	1
1402	750	1
366	1105	1
1010	1323	1
1527	4427	1
336	2458	1
1412	605	1
153	842	1
1517	135	1
394	17	1
686	83	1
1400	12499	1
762	4206	1
1747	1681	1
689	1545	1
1220	204	1
727	290	1
1562	31	1
1330	1589	1
35	765	1
1862	819	1
658	7762	1
1035	764	1
1354	2198	1
1560	13431	1
752	8487	1
0	11	1
554	565	1
1084	4097	1
1814	1139	1
304	523	1
1	64	1
827	1297	1
1095	464	1
1273	9632	1
1225	526	1
1597	1727	1
992	863	1
1038	354	1
937	744	1
1729	812	1
274	1935	1
97	145	1
191	3425	1
1041	10321	1
1662	141	1
164	3056	1
887	3600	1
1021	1727	1
582	7073	1
1598	10782	1
1679	7642	1
1434	193	1
1515	538	1
706	148	1
576	318	1
460	13	1
1632	4704	1
383	5408	1
165	2169	1
1692	1627	1
1064	405	1
1654	12945	1
1566	597	1
1716	314	1
1492	455	1
228	821	1
1087	17	1
319	1108	1
1278	1110	1
26	367	1
1594	385	1
278	405	1
375	338	1
386	2678	1
607	580	1
1751	548	1
597	1682	1
1257	1623	1
211	395	1
1247	1385	1
1049	10390	1
1618	343	1
172	428	1
933	3989	1
678	1185	1
1200	11375	1
405	952	1
1277	597	1
396	354	1
1403	10706	1
1026	5805	1
635	7590	1
273	4305	1
501	193	1
1632	2742	1
281	507	1
1407	1495	1
570	1083	1
412	5678	1
1736	2747	1
1349	1474	1
542	354	1
1563	225	1
873	3037	1
234	3883	1
1708	14325	1
1633	202	1
1688	524	1
1417	826	1
1719	110	1
1235	229	1
635	462	1
1710	31	1
694	8069	1
203	1557	1
1403	5736	1
998	10060	1
1413	354	1
1302	946	1
963	4838	1
390	474	1
1201	104	1
931	2014	1
488	1154	1
1636	312	1
1446	89	1
1470	244	1
1867	310	1
53	1352	1
1513	1664	1
1455	9605	1
1428	87	1
429	5546	1
1607	240	1
578	6035	1
1527	7271	1
256	1569	1
1239	11625	1
729	597	1
479	889	1
1350	3860	1
268	1932	1
1171	519	1
1722	463	1
939	13	1
1277	354	1
1795	8245	1
1738	14509	1
473	6214	1
1510	7089	1
1388	229	1
1192	1663	1
1317	5911	1
1700	540	1
903	404	1
1507	127	1
1118	7752	1
1350	3174	1
1135	9242	1
1326	12048	1
1040	2759	1
1446	229	1
646	1802	1
997	829	1
204	3573	1
385	210	1
320	4802	1
374	563	1
971	1094	1
975	244	1
1323	12038	1
89	120	1
233	3873	1
950	4848	1
77	1856	1
432	821	1
93	672	1
1579	13513	1
872	291	1
928	3564	1
655	7716	1
35	338	1
338	194	1
1167	145	1
1860	15202	1
783	1644	1
797	8808	1
825	2	1
1049	8399	1
277	1445	1
878	3457	1
293	3887	1
79	1926	1
1849	2851	1
1019	597	1
1	72	1
1713	1735	1
658	4283	1
277	3337	1
440	5986	1
1241	2182	1
881	9355	1
705	225	1
1702	352	1
690	2105	1
1354	12305	1
291	2664	1
148	2867	1
1807	2171	1
678	835	1
991	10000	1
1064	696	1
830	623	1
102	1614	1
1675	1633	1
344	87	1
232	3853	1
888	27	1
490	1942	1
150	2892	1
749	401	1
437	357	1
697	567	1
1277	11466	1
1650	1260	1
1836	191	1
1728	1342	1
509	6372	1
1711	1108	1
21	316	1
354	1937	1
702	24	1
866	4697	1
1173	221	1
1503	12214	1
716	1521	1
1859	2666	1
1537	870	1
1072	195	1
1023	605	1
1793	31	1
1124	1140	1
1284	7061	1
40	6	1
1639	13829	1
1265	98	1
384	5012	1
157	1880	1
1619	1222	1
1310	1179	1
1771	13998	1
1264	8962	1
1810	3137	1
1672	474	1
1149	11102	1
1834	1661	1
1549	13368	1
656	148	1
1505	4554	1
882	881	1
1635	138	1
1251	817	1
971	2873	1
718	1105	1
293	1130	1
86	769	1
1852	878	1
1514	2208	1
922	370	1
267	888	1
1883	2957	1
1383	6401	1
404	5579	1
589	7220	1
1602	2419	1
1262	350	1
701	6329	1
1322	518	1
1524	516	1
936	3640	1
1847	762	1
1401	535	1
728	2998	1
1766	13665	1
995	10010	1
717	2376	1
1857	15186	1
1857	916	1
940	9708	1
128	710	1
1057	2822	1
1888	15370	1
541	6823	1
340	112	1
1314	196	1
796	1713	1
154	205	1
942	7642	1
1297	6081	1
263	4184	1
1699	14260	1
1048	4838	1
1359	112	1
1136	1094	1
1846	7364	1
198	144	1
1692	1516	1
877	9325	1
1550	396	1
344	2560	1
915	602	1
301	4632	1
267	1614	1
1759	14657	1
798	402	1
1122	10953	1
1820	604	1
43	201	1
1046	315	1
1846	450	1
1200	14	1
1039	7071	1
1492	12996	1
983	9945	1
1799	535	1
1065	1196	1
290	276	1
803	911	1
272	3609	1
1170	1516	1
480	603	1
402	623	1
445	204	1
1209	2095	1
1571	547	1
315	38	1
515	6591	1
1001	204	1
1575	13482	1
991	2028	1
1047	3053	1
523	5353	1
1754	2563	1
438	198	1
1835	547	1
1658	1662	1
1347	7076	1
1628	13774	1
1847	742	1
706	8140	1
763	1985	1
644	5787	1
968	434	1
644	2095	1
1241	82	1
1620	224	1
1499	719	1
1523	4934	1
187	3349	1
1865	15232	1
1463	12820	1
167	2379	1
1240	354	1
861	836	1
1542	10960	1
1414	230	1
679	563	1
1565	2220	1
631	126	1
1295	523	1
1620	162	1
868	2502	1
103	2311	1
1069	541	1
1032	198	1
1353	85	1
832	218	1
1092	538	1
1499	13038	1
479	2563	1
1553	1661	1
244	449	1
278	127	1
747	4115	1
958	5659	1
1329	4929	1
1531	749	1
781	3417	1
407	705	1
274	713	1
258	4137	1
136	760	1
109	2401	1
29	860	1
218	825	1
1567	389	1
1568	4139	1
411	17	1
1722	6045	1
611	7419	1
178	1822	1
1048	8154	1
1014	369	1
1744	489	1
1268	3002	1
841	2853	1
1524	13168	1
1743	8581	1
599	448	1
191	2020	1
226	13	1
525	6695	1
132	819	1
668	1132	1
1758	2092	1
712	8170	1
947	9752	1
1320	2162	1
549	489	1
329	196	1
1044	729	1
526	3498	1
40	1136	1
2	103	1
1164	2225	1
598	3881	1
1295	350	1
810	7597	1
1035	1221	1
1029	83	1
678	821	1
891	3	1
1306	2020	1
1818	204	1
720	8220	1
1035	337	1
699	295	1
237	2137	1
26	812	1
1243	958	1
851	5705	1
1383	3564	1
1364	12369	1
1332	12103	1
524	192	1
1721	2105	1
630	267	1
809	202	1
1777	1457	1
812	204	1
619	1661	1
863	962	1
1636	3040	1
1075	6966	1
665	7815	1
1157	463	1
186	2386	1
1745	5588	1
43	1175	1
1795	10897	1
1643	365	1
1085	106	1
1629	244	1
386	820	1
883	237	1
554	538	1
367	2353	1
1592	357	1
1702	14279	1
100	2233	1
634	604	1
1193	1447	1
959	958	1
1550	4568	1
424	4681	1
640	193	1
1834	999	1
941	862	1
1813	14969	1
1849	4130	1
916	9601	1
887	947	1
1852	854	1
992	10005	1
521	298	1
661	4479	1
1582	1859	1
1448	403	1
1340	685	1
1728	4826	1
715	5202	1
107	1126	1
139	404	1
1236	332	1
165	318	1
238	124	1
1607	1171	1
1385	2503	1
805	4702	1
676	7905	1
1285	11857	1
1172	3454	1
1816	14993	1
1647	1007	1
535	1370	1
858	755	1
678	2666	1
1728	826	1
248	112	1
858	142	1
685	227	1
370	319	1
1244	11652	1
1252	1462	1
733	8302	1
1139	3885	1
1428	1052	1
1058	31	1
198	121	1
953	198	1
1870	334	1
1319	115	1
725	579	1
129	115	1
644	4250	1
17	591	1
1039	10302	1
823	7991	1
707	8146	1
8	316	1
1734	3846	1
218	395	1
861	578	1
1842	370	1
315	2895	1
77	1849	1
841	5699	1
1300	944	1
642	6537	1
705	144	1
681	2919	1
250	3948	1
212	3650	1
1347	80	1
1723	14404	1
26	818	1
1370	112	1
1672	14033	1
184	3324	1
344	5067	1
1765	274	1
1511	2502	1
1507	343	1
1364	8646	1
1059	376	1
375	5332	1
975	198	1
1841	2560	1
773	1002	1
659	7776	1
160	2105	1
766	3866	1
1055	2477	1
309	208	1
378	3860	1
874	1130	1
1875	15272	1
893	1447	1
1171	823	1
1329	2229	1
1406	162	1
862	9222	1
163	1186	1
1390	12467	1
715	198	1
1527	10062	1
1262	285	1
354	1155	1
834	1002	1
718	128	1
22	213	1
1670	958	1
1555	2358	1
398	1419	1
1518	204	1
806	4231	1
1624	11885	1
642	784	1
1761	2840	1
1134	11026	1
1838	556	1
471	370	1
297	761	1
502	106	1
592	563	1
1115	2500	1
1565	13451	1
1254	4160	1
719	8219	1
253	246	1
241	3961	1
1641	332	1
611	1910	1
1263	11759	1
415	319	1
226	196	1
935	808	1
962	3714	1
1313	2605	1
161	3033	1
266	193	1
1493	13012	1
405	367	1
747	1719	1
1549	7903	1
962	2378	1
997	4	1
1354	12303	1
897	9440	1
1803	4765	1
1359	8033	1
1164	11185	1
577	133	1
1187	93	1
1829	7224	1
916	163	1
1271	11791	1
564	7060	1
65	308	1
1721	537	1
1632	708	1
1791	461	1
140	829	1
838	1207	1
603	5819	1
713	4122	1
1402	82	1
1145	11088	1
526	663	1
858	1446	1
1854	1378	1
1564	567	1
625	197	1
636	880	1
1787	1125	1
1221	821	1
44	202	1
1881	6331	1
705	319	1
457	115	1
1227	1633	1
722	8236	1
1768	1545	1
580	5359	1
758	388	1
1391	1632	1
1665	13937	1
408	1057	1
667	403	1
903	9488	1
1211	2193	1
562	7009	1
1234	11583	1
1422	2134	1
1791	80	1
1847	1095	1
459	1462	1
1778	8120	1
341	475	1
469	338	1
1495	2861	1
1363	813	1
60	881	1
1298	170	1
622	6916	1
845	3300	1
539	522	1
1164	2241	1
638	911	1
1410	765	1
1812	2304	1
979	9916	1
974	3894	1
855	1578	1
1671	10175	1
504	143	1
742	13	1
1078	120	1
1385	204	1
839	8347	1
316	202	1
1372	3152	1
1633	204	1
629	3838	1
1336	863	1
369	14	1
968	7245	1
882	9371	1
1784	719	1
417	4339	1
180	728	1
209	547	1
1020	527	1
971	714	1
149	1384	1
317	1288	1
988	288	1
769	489	1
1084	10624	1
1263	237	1
95	120	1
1417	83	1
362	334	1
1530	207	1
593	96	1
1603	739	1
823	8946	1
221	137	1
1006	207	1
1528	541	1
1544	694	1
576	5819	1
1457	1103	1
907	135	1
1788	14807	1
318	4794	1
488	321	1
1592	390	1
